age,annual_income,total_debt,credit_history_years,late_payments,existing_loans,savings,employment_years,monthly_expenses,creditworthy
47,38636.14800513959,1000.0,25.041211666194464,1,1,39964.748638427416,0.0,2588.945927024614,1
52,39318.11070353535,17445.46625192085,21.302648687252084,0,3,42776.73521870273,16.653166888344025,3342.4919750128906,1
45,91017.33582862277,17599.050878955637,18.540001607944436,1,3,58815.521332531614,9.315074239798399,1811.219992585536,1
50,56015.40820905227,10730.05627592653,21.485940868299068,3,2,24790.61213403297,7.0982286153589,2414.77049817684,1
47,59416.67816191598,41838.61037981873,24.410462183405954,2,2,11155.531622918788,17.9762245447972,3635.2152061830275,0
50,23024.830665838697,17338.073673112387,21.19709770455164,2,0,61830.253048625025,12.110312465327835,1828.1311417167108,1
48,43228.66359453541,13922.692283955668,25.626071473775244,1,1,32457.392087131753,15.84638385270103,3013.2424572219065,1
35,58875.44733894722,18259.62113433505,13.231099046328929,0,1,46084.81530268225,1.1002303594173926,1628.728002536954,1
32,36558.47956756588,1000.0,7.379672788704954,0,2,16278.074658851514,0.9130370493765776,2455.134287124494,1
56,71345.13118332374,10401.32074655085,35.0,0,1,36993.47349443097,10.08537617558008,3002.0540431165064,1
36,33351.46145378146,27832.39969445404,6.124409003256268,2,3,10255.209872486568,9.072496090478944,700.0,0
45,49845.409554426835,11710.546450672253,17.548366610533552,2,2,31147.317115105667,13.248310178299374,2119.1092269932296,1
29,44451.07048043994,9711.248371997284,1.9044727433062536,0,3,18337.382666790967,0.0,2986.3987344677403,0
40,57957.771868874486,31095.256365144003,13.614946860953484,3,5,14202.221971574072,10.517987079858223,2803.2596982785576,0
44,43471.17870660233,31402.54400951829,20.818070210417343,3,2,24543.791951413376,11.946343167101473,2129.8594538265893,0
49,50123.914712723126,23169.90472161142,18.338604526796452,3,0,500.0,11.680860334056936,1605.8761949769469,1
44,50749.65834799626,13448.826659613327,19.95382949393388,1,3,9121.756120004404,4.966528093962388,3165.6183939748216,1
37,41781.02036695658,15605.289348836764,11.878141998241924,1,0,44083.45481268591,9.593075857980383,2309.833936230365,1
64,63731.68963294803,9958.50038425041,35.0,1,1,36257.995011859086,3.1217145401732367,3090.812481466105,1
44,59290.99074707366,8052.268809713552,23.272516612506983,2,1,10664.634954673063,5.535269590764345,2942.200821965757,1
57,53404.948985442985,7555.835116915676,35.0,2,2,39861.72425037119,1.7853183035103317,2197.3235429883616,1
54,47251.749997684754,11819.455932147925,34.91097308792758,3,3,14192.164701266067,3.2066713533062394,3565.3055686951852,1
46,69337.79254935995,7652.790093152551,18.518667542916937,1,1,42995.34966744154,5.7951883581044,2065.150150967455,1
60,50754.98361134474,2362.94881456851,35.0,0,2,27918.496677687137,4.54531626181064,3671.4085767367123,1
26,49479.44881913313,20194.02669753906,5.53354858452624,2,1,24147.78329293811,3.2060427847217987,3789.1632774927775,0
62,56884.42053798627,20345.95580893437,35.0,1,1,28360.854772905815,0.5020147391088958,3545.1032070412025,1
59,85538.56029347531,35007.92758428317,35.0,0,1,76071.51221998275,16.805478942295053,2437.494961970332,1
43,30873.588255618328,11316.616316452973,17.902330341557853,0,1,16341.572648597688,4.497185283878704,4892.37122993119,0
54,68857.42407499638,20961.005896232706,34.41276029284917,0,4,34078.05599279482,8.649827867656146,2736.6600131803193,1
44,20922.91909771411,21127.12579274802,18.589535656125264,3,1,44064.63677086268,0.0,2816.9508309618136,0
33,58910.91684811523,15461.624388744669,8.917325438072181,1,2,12676.568716399179,13.788245664547084,2580.1447892857022,1
56,83351.49089695716,25443.33588749676,35.0,2,0,1303.3589266932213,7.835803252434232,1583.2101706492917,1
32,63796.03344041153,25752.29186850714,5.242503221790112,2,2,19180.23342668089,4.780627285374363,3765.5659136462873,1
35,58071.25141371627,21274.1109519754,9.559303925281302,2,1,43670.337619959624,4.82429464668026,2084.8369133024557,1
44,44911.90956154464,15443.602949522045,23.61778758044018,0,1,23843.937868890906,11.347049288830274,3427.649923433582,1
58,55558.84960879398,14424.69891445465,28.2896602296434,3,3,25840.093235501554,0.0,3643.5977974866883,1
38,50462.869322739585,4322.461012029407,15.446179789545019,1,1,46393.85372325744,2.8790333064546187,3142.989242494358,1
43,40852.4210572356,9940.822213823083,14.559050834827364,0,2,15485.82456909253,6.404580811994038,1977.2276516915267,1
22,49782.23892145234,11779.924760983122,4.911160874673154,2,1,28402.40439936991,6.34694459384367,2293.029570039036,0
26,58570.86089127591,6760.282375705659,6.915573389422805,1,0,2750.8612562972594,19.526559818392073,700.0,1
23,41190.09276644848,22399.23966687664,3.6005868748823597,1,2,35772.94309306432,5.312032647759341,2495.1791092700646,0
24,40486.92722767568,29966.2786898701,2.8886874041868627,0,1,34131.12734223138,11.95113496030827,3322.4391689299855,0
60,30515.61812334086,8919.3756767085,33.516524375697266,0,0,44319.653367009916,16.058285932679755,2386.245428826269,1
58,62033.05046960013,20834.41435744637,35.0,3,2,9385.389629915051,10.353070428942148,2068.9277369684055,1
57,64815.81871540709,7658.888604702897,30.174220396977532,1,3,26546.023546096498,3.6309196435933075,2332.0277683014506,1
23,59169.88799625731,14950.778290608378,0.0,0,0,6987.533511752637,0.5775620700652695,3693.8293732871166,0
24,72373.06886911599,11096.704208222242,4.850158665250891,1,1,25570.07964919562,10.727101413571024,2551.070879995883,1
33,56581.61746745309,24018.956486064417,12.662730228021257,2,2,56672.18535794204,15.225126118282247,4272.124558767751,1
46,62056.19687258362,11212.118261578216,24.422770242461013,0,0,24226.45039246831,9.729815477645602,2086.3398456037494,1
36,60469.07366147613,28116.604137066468,10.88850079280476,1,1,5413.443163591739,13.167240769680753,2795.5086066181366,1
42,53352.27965047226,15542.79226337801,15.26587963821007,0,0,17762.173230453307,19.959735238690435,2209.9382669356755,1
28,45445.20709366635,11503.962904051692,1.1209155499176098,1,4,1002.8669984901971,11.186871421953096,4467.03777238219,0
53,94854.7470842544,5466.947376548369,30.064352319690308,1,2,6676.0881814700515,1.4968356710304116,2761.734780178424,1
35,46864.88236263685,20532.045102953496,14.938451633644325,0,2,42077.765054917196,7.255303827522274,4515.268523481063,1
23,43014.20119983215,26952.184022261805,0.0,2,1,3966.901727482138,13.851075967605754,2221.8852005879125,0
54,62812.17682210192,20733.212565368744,33.21926211406327,0,0,35621.9146263878,5.7561010452599355,3974.821258269556,1
61,59533.379475310096,40388.31666414424,35.0,1,0,30463.36816588632,14.528527974064794,2706.2030350461455,1
21,29713.752143014106,32297.87452470418,2.1059810801762904,1,1,20432.491516319984,6.665315510058043,3352.9900350910375,0
40,75208.20858214729,14924.722352829844,14.555991226080414,1,1,34092.29964103998,8.671737104734175,1502.2601198818545,1
58,53304.497643685,14819.725661929308,30.82429592506615,3,0,13122.092831749404,5.246294798280752,2913.572554288376,1
52,35003.24028611703,22696.967194853532,28.807044694907844,2,0,45135.19921488684,7.797681701605374,1637.7916058083697,0
59,76398.11405836973,9619.80819574315,33.77533617043729,1,1,17429.874625698038,8.062237138847705,2831.386760634526,1
39,66262.16028873077,29662.883065324866,19.480568667305832,1,2,23045.396005076036,0.0,1233.4489522656622,0
37,32238.244144937544,21616.005218435836,9.674067906060493,0,2,20903.681902852073,4.792033537094623,2515.3252823857156,0
52,86989.29112463904,20564.58910858533,24.573932388302705,0,2,42410.52415933979,0.8339595657327994,3586.0508334140336,1
27,66858.35263059147,24869.536677708165,7.944381707280211,3,1,39799.99044316019,4.964456963058206,3092.798491094785,0
31,54816.46991874917,35228.29883369059,8.673414383512611,1,3,500.0,3.0241811516740023,1489.444955368204,0
48,83623.93850119202,19709.553521875052,21.445293476137962,1,2,34576.372853007226,12.059105881177878,891.4522554466128,1
51,57867.36010893353,16869.596291286158,24.068420236665595,1,1,500.0,12.116999685427555,3047.2501224146913,1
26,54494.504648127426,33087.19623322578,6.392414923672168,2,0,23856.209180595062,9.801470771667386,4023.0789158225716,0
43,43114.5979116042,27675.504159911354,16.164842903233897,1,0,28052.867608559398,0.661753843925827,1732.4485668168495,1
37,65473.307907527414,14790.201596162777,11.379809382821138,2,1,23662.951868426935,6.509326113932287,4487.6636703587255,1
43,63578.85341183164,18051.864486590202,17.911555968847683,1,1,39014.7459977805,0.264038441099375,2594.1560406478998,0
64,55264.242518014806,19953.809159387987,35.0,0,2,42961.378189431576,6.263533070244517,837.1758196930705,1
24,40780.24563038314,21618.12944604983,0.0,3,0,16077.61572925277,10.237105836146352,1195.2076789578482,0
65,57338.73737498933,4434.00149060886,35.0,0,1,15423.653955048223,11.960521614575523,3292.9542344342713,1
41,53743.62185628152,2575.153921984398,20.21878340598483,1,2,29352.548034254694,9.364223899295217,2716.611236751531,1
55,30997.462262784382,9126.099779975462,30.561626208074117,0,0,2212.8225498091924,13.292357820070205,3933.998869213937,1
40,28507.37767616466,8352.615569886577,20.584355622559247,2,3,21414.396446621784,8.298781934687293,1521.6877099716326,0
34,65172.76081857585,11561.759860274975,4.477932192746429,2,2,54265.40100097244,5.832198639948514,2706.6453183474014,0
55,18000.0,24347.106420900043,27.414081450193798,1,2,2886.5898262071205,11.36830254849706,2606.084955249521,0
51,58697.38948530268,16310.708436752617,22.789733597083163,0,1,23877.887532358654,11.53238050088337,2471.286929248482,1
27,46394.50496043116,19963.946050101884,0.0,2,1,19338.585367257903,4.37914150838143,2255.653494217707,0
52,78548.43892383837,5756.965899577384,33.33222237697708,2,1,66094.82186497965,8.894911292850345,2273.570562015367,1
54,46117.57223523024,13383.57797079055,28.648694391720287,2,2,20318.498279946238,5.528433128316862,2757.181241852337,1
38,66870.71585653412,23872.576617448405,12.090712254283792,3,1,21363.404063547074,0.0,2872.322925054394,0
62,47855.55085771975,23949.52458176802,35.0,0,2,11446.231299568848,9.200532460566595,2827.3155650929193,1
49,57047.466762750584,10754.26171812092,27.197912365161823,0,3,30167.792464210517,0.5273890910474215,3685.3887580164073,1
36,68263.05755656092,19616.623863795536,11.213404105955709,3,1,34863.00699042637,8.641121046668802,1518.8493389401515,1
21,46673.997106157556,39988.47853482332,0.0,0,4,14055.242742847306,0.0,969.4848189457377,0
51,72937.98792097127,17824.02070744362,30.676842231152875,0,2,47797.010412995376,3.401664614896295,3515.2685489490777,1
30,37113.4382120833,11068.130538575548,7.9556726000165465,3,4,34879.144517193155,4.832005991321585,1750.8274631819077,1
55,60302.67116605082,16262.376106378397,26.976409279467145,2,1,45334.18683777327,13.00862385155673,2258.4717632463403,1
44,71607.51501018135,18921.77107526833,24.385772958717357,0,1,24093.560498881452,4.332424700070364,2049.1103241055007,1
42,66880.67485222603,16488.316193094506,14.189022986735147,4,1,34377.317956044004,1.6251452319564645,2029.8389101174048,1
28,89496.0077812374,17686.452993234983,3.24803063721121,0,0,26164.263092266527,8.821725409967968,1287.562365597568,1
53,41258.09228840811,3565.5320306316044,33.429442948995565,2,0,56238.26789084069,5.915132056330727,2087.4251710387566,1
28,30175.31347572542,8373.695249140488,0.7992351421672979,2,1,32092.754472679117,10.952802803246694,3184.398001051578,0
39,37101.96804708785,16506.647629285024,15.534677395441147,2,0,30157.57106966998,1.9406002541773262,2596.4617043510216,0
58,66887.96619787187,16347.320299775633,31.083708951564955,1,0,21751.644017623545,8.054269410698891,3054.0564156562227,1
62,63962.612816848814,12338.107251399993,35.0,0,2,20712.65465150105,19.34783398363593,2153.526202299636,1
65,56840.619873653486,16229.864139235631,35.0,1,1,34278.99734682889,5.803605204828283,3412.5613917037367,1
64,34786.773116071665,18610.148554142055,35.0,4,0,44752.57426870886,7.9336520485031405,2142.474312190818,1
46,68803.61127992309,26894.13456524525,24.47543475796788,0,1,17677.95423761841,0.0,702.2984295266951,1
30,32955.31400229027,17007.88264773949,11.013211819358911,1,0,32278.426989170315,2.7351035600392324,2884.9614136336677,0
58,75861.0924827842,21991.032052982533,34.63909994574567,2,0,33315.05083834407,9.298603510213848,3290.6462921258126,1
57,106433.89161651756,12583.99698566079,34.36061421195667,1,2,36450.54329476099,5.350511287488904,2096.684888822696,1
65,61596.12063828791,23720.957235984817,35.0,1,3,500.0,10.072164803003897,3679.285640667573,1
50,65495.946441839376,21757.302976123567,20.188714734974326,1,4,13354.811405202214,9.124693428982964,1834.377031065653,0
27,46128.52415987993,26658.170031798196,3.0807698278521487,2,2,5414.798637805787,0.40985282061119754,3203.6541315806003,0
43,22416.160220437305,25134.604624444877,21.573928829602586,0,0,30591.91967973142,12.076531413124087,4170.298347941434,1
41,44151.051465455996,23887.356228811463,24.113118256186645,2,1,13782.4793419744,0.7865752828879993,2633.057885934395,1
58,35327.88566022251,17015.8259134222,28.359977594720995,2,3,21067.659868318537,3.175390470962865,2396.165222579277,1
38,28953.917624529717,20449.39227044468,21.196296504375493,1,3,8502.95056960477,8.147424577671064,2504.8954920733418,0
35,86002.47895592169,28635.089284515263,9.414129891996854,0,0,22741.742330979552,14.835115040032896,4065.4658482566174,1
24,59911.52532446392,11479.254305972056,0.0,1,0,9766.135178062163,1.980618239362549,2962.50431641206,0
58,61834.37645105171,11715.922213031343,35.0,2,0,43642.35195659311,7.738422267097761,4529.782409496804,1
54,49437.59742646751,19814.31397950362,28.695505870752726,1,1,38626.1034563204,7.780102344151705,2851.3262491496184,1
22,51888.320516018146,22152.796902654532,7.036531087584372,3,0,32704.12706653835,10.286799888862191,2011.5830060866303,0
40,72361.912280308,9758.935007359954,13.149429605603782,0,1,24565.045265749766,12.920152748395445,2074.8437583081113,1
42,54417.93186348612,17252.374365866915,19.28219076432428,0,0,500.0,4.979623679990301,2655.4465389436523,0
42,64552.490884445186,17060.01225771215,25.14289845103269,2,3,21752.280741092778,12.059246206314748,762.8096456272826,1
62,51471.922638789714,1000.0,35.0,1,1,16293.782213627266,13.651608594131897,2172.509146951435,1
27,48841.24796682315,15804.060107412402,3.547767876519364,3,3,34450.935910779386,15.919795894357867,2192.4819493552086,0
34,29675.545019166482,16426.821671515336,15.994769167412736,1,2,41154.72903847869,9.509616498608102,2815.8107798769797,0
29,19400.516877391696,16397.070571769807,8.038141425843625,2,1,35843.387924875555,7.7871845517631675,4347.636398361305,0
31,50291.88578080477,32159.142745772682,15.521762280064607,2,2,52734.68956427859,4.627077631925654,2649.3348395682615,1
61,56016.94045587819,5842.017014911247,35.0,1,0,19770.343781068383,0.0,869.6068215862713,1
63,31849.659339241764,9753.774287953873,35.0,5,2,19024.034136228416,5.61023233670751,1777.4831151107346,1
23,54379.45242937661,1000.0,0.0,0,0,48681.80812024639,7.561688681132541,2836.0590756838224,1
49,55967.54613382903,13190.833338258593,27.388499748463474,3,1,32991.895101686416,6.452538487835466,2683.6952837108274,1
31,18000.0,14043.564458739991,14.222205356775682,0,2,25554.022670240112,9.98858996407414,4062.0099700813253,0
29,38527.75612936898,12900.228236657438,6.8513117830455625,0,1,63237.38060810608,0.0,3464.069568534236,1
34,62330.75008723843,29076.7733948376,11.991088030403471,1,0,40399.14985288829,6.090128648550974,3437.103926399945,1
29,61967.057129123394,26606.17522336963,2.0535868862388766,1,1,26570.2048691865,16.97384754565155,2404.5802170627403,0
43,34233.851504804305,18778.56724267304,25.12218051520516,1,2,17652.993354348597,11.977993797511118,3589.20893289579,1
65,57852.06490899523,14293.869464601377,35.0,3,2,53877.22808850964,10.080950646063606,1793.6691864224379,1
47,73403.3300564885,28261.89668106864,24.251489086179177,2,2,33725.94637601404,8.953411875112451,3471.4648783643624,1
53,68987.31326183617,17802.421401641484,25.49361890921119,1,1,30441.304551691686,5.172840713006667,2345.8229871583694,1
43,53284.85583374918,9817.299610815422,28.158006223179775,0,1,42172.97569419162,0.0,1296.8059346355265,1
21,46576.42636016274,1000.0,0.0,2,3,45841.581423371535,9.285642952059995,3133.9130305533868,1
24,43671.79928197892,13586.855061043174,2.8718852826031327,0,1,39897.65972083614,0.0,3857.7892567529475,1
33,63420.75609237383,25546.436171726087,7.6718462570538595,3,1,45911.56036137499,5.372220686936117,2234.0583158156337,0
31,58511.871516571984,40765.3868954309,10.82885464042275,3,2,38124.73846024828,6.981704052488345,4006.4855752191143,0
58,66329.2721098396,18616.10346189476,29.82110327011659,4,5,39988.03050174408,4.764047822964931,1109.6531771106083,1
58,57373.728636180735,10346.444848796957,30.447229812879414,1,1,16830.51861281817,17.856915300676153,1522.8860869012742,1
59,69737.75110625396,6150.34791715786,35.0,1,1,62586.36986911607,16.12171392550031,2467.9465624230756,1
49,56702.665593238606,23519.54896305599,25.268191509725092,0,3,7793.82013816735,12.16405866838382,2266.3125026650755,1
46,69124.39689037035,1000.0,20.09757421006926,2,1,35568.79706095453,2.373366169638113,1999.5799525466982,1
50,70674.8098665995,23503.451014048882,27.362453528829985,0,2,5938.192952785059,16.607076634827273,2720.309946936401,1
39,40518.520655953354,26177.116062629124,14.442621993109286,1,2,28233.682700952806,10.094845694118504,2124.2685879526807,0
51,22453.40715632657,22362.79453232864,30.178701003276682,2,0,19716.714518374472,2.290101701234944,2276.922802577539,0
56,82782.87140826196,15803.383280614426,33.33223034801289,1,1,32443.605684191705,7.1635845564812115,2850.582563315334,1
55,59619.85715282071,23649.406535468144,32.17536375089276,3,0,36151.63826443761,11.792874267690664,1999.2168057757744,1
48,24139.253881069813,19709.383711283,19.67308844855196,1,1,12785.99334609734,4.0056057967884575,2504.583654812924,1
23,42151.2490500632,10218.761581394083,5.454902593617311,0,1,29470.539810871636,7.702662773363958,2019.0148582763695,1
53,68893.73726265691,36504.123223750255,29.07828766296836,0,2,55086.136004213084,8.582381885900796,1514.9416249159733,1
37,49965.81703960792,14483.206203894837,8.729773938186742,0,2,6379.228244973707,1.4957289923000037,3287.3319572063338,0
54,45782.894452255714,25757.523004499093,28.751481927521898,0,2,14627.032155082805,5.649535761210492,4137.014996757813,1
45,80215.8734856334,1000.0,19.736135796891688,1,1,45493.58366247603,1.872687124784056,3558.1147955665247,1
60,36148.831365091406,30764.708827809292,35.0,3,3,31395.98663843556,11.343340078533593,2898.5444736751847,0
36,40633.23956041299,32687.637446545818,15.613838896023584,1,0,32720.788736842158,2.4597228721139253,2022.6244015376299,0
62,58804.95655086882,18298.337871266383,33.72953193775534,1,1,48401.442276461894,8.459018520656949,2341.7731482355334,1
59,62028.18877696988,23587.710347377586,34.675706697736274,4,4,15706.763367630736,0.04922090803201051,3551.319134420596,0
35,63934.17461813317,23585.151816075628,8.915706372574618,4,0,20651.965858243282,1.3328155842934502,700.0,1
42,71402.28480224105,11572.164303592757,16.90763556053882,1,2,18432.446403596907,1.090593954146592,2273.0657980455344,1
44,58574.415172267305,23471.223054393402,16.63027432898175,0,0,23732.345147959873,5.552124230599598,3260.70432776984,1
55,63808.910900891366,9913.695301274445,35.0,1,1,54111.39752905821,7.901908099852306,1575.5476560339469,1
52,50334.2333323285,11912.43076354674,29.906443155471553,1,1,500.0,8.823776475958155,2981.049455820983,1
59,56128.569458260856,29269.431432122987,35.0,3,1,8504.061403618685,0.0,2939.2903436891206,1
37,56935.61524096542,27746.576907002025,20.479413814138248,0,2,5417.7047887227745,6.156803079851665,1291.1008127637572,1
43,58871.76644474265,10936.244978842074,21.38215104629303,1,5,55230.49111234742,3.24713945144949,2678.2802991286403,1
40,68905.7165364897,10664.236564989595,21.90972523897431,3,1,18940.80117540426,9.67089246385129,2044.2992587986323,1
61,64992.62227500696,11544.033975423277,35.0,2,3,24119.874370470025,5.66181834460369,2974.4888082951798,1
34,55795.906052203296,25326.39566465491,5.759485751255921,1,2,936.5847974231474,6.5958449719075665,3202.809817302137,0
47,40435.73227106128,8000.15219189603,23.47831999684087,1,2,25277.051349013465,3.2752553074847013,2959.0450403958357,1
26,56218.08264512877,21567.126390359525,0.0,2,2,45597.3909751554,15.623238547952498,2665.3330918187867,0
59,54495.67987187661,25468.468106342945,35.0,1,1,34553.226868913334,0.5821028838339908,2859.984145180315,1
38,58477.26843663757,17117.545497068997,15.063047549987402,0,1,28058.44707662474,5.0013300480555225,1541.5414199755962,1
36,94717.45552852724,28100.636968649276,7.6272458720864345,0,0,1832.0605418686646,7.537992266364842,2572.323394523099,1
47,45572.089986257764,14956.898305102075,24.725106014213754,0,3,24096.862428456505,5.743197688923848,1883.1650779501952,1
43,62601.20234425647,15861.443990060856,18.836898737969843,6,2,32644.465750665877,3.180320086465639,3528.384878138345,0
59,74232.31721039736,8227.537688681436,33.68963415577958,0,1,12147.152573400515,0.0,3214.9143403832963,1
44,56764.03445378889,28171.773476202055,18.164705214734244,2,1,41788.04084360186,3.5424552455412095,3212.3612151078833,0
44,97081.21214509898,10334.795530211297,16.122561052802432,1,1,45931.23383961126,2.2030757924940136,4142.142400187584,1
25,48195.29274883342,21497.718177150593,0.0,1,0,20484.323244226285,15.396122963565176,2303.020281679686,1
21,60833.60600176085,17286.83932874065,0.0,2,0,43064.97948789068,18.323479642990264,2105.893383010235,0
38,40621.49659192633,7472.169368883375,12.333566324380477,0,0,28024.687245287405,6.746041610021985,2281.7575553683014,1
65,48672.55476742073,11908.968561766793,35.0,3,3,50648.48366841864,0.0,1157.9872329456166,1
62,59480.81038713984,31828.72239040734,35.0,2,1,66614.71188104546,10.690220528561863,1228.775191238593,1
49,70233.47312153914,20016.575426344803,23.770508587999817,1,1,10314.02132520156,2.094617543410508,3158.9927080713005,1
49,60743.70701242433,7908.496586331581,25.388811753881136,1,1,43850.71926383999,4.254144732026669,1344.373882168555,1
38,77664.06728802525,21053.282873486918,15.710799524426365,1,0,53489.362190929096,3.855752194083553,1632.5786914909468,1
28,53290.62440933191,16538.85968405455,3.279723872845973,4,1,12527.753873667018,4.497471698980205,2508.452110605536,0
21,49020.9664628979,52540.46402244182,0.0,1,0,19647.827972064115,5.226398742546246,2228.9951575360997,0
36,103671.73193102896,20851.238413422725,9.214584449972888,2,1,19445.21223187433,0.4324902533536754,3397.0871220164604,1
35,62096.27768995655,14193.751529336354,11.331910629804103,0,1,27609.937706349803,3.489931691701199,2654.4151745013455,1
29,42049.332172386145,32200.27917787104,6.708433670371511,2,2,23585.420888028813,12.099721239317176,1881.3781887450205,0
32,42503.25227953476,1000.0,3.7029297231639613,0,2,26430.877415008523,6.832215298129224,3474.4697087687714,1
22,38031.76153843587,18943.201563810973,0.0,1,2,45083.789909007035,7.626569207443853,3255.912246354904,1
48,71858.24840542219,37944.28494681073,28.032828565508808,1,1,500.0,0.0,1330.1149061834908,1
62,48441.20872792165,16838.00715640246,34.21693513248914,1,4,12469.918410455233,11.738918292619214,2827.0399801940293,1
52,57292.52456181674,1000.0,28.397041198513953,2,3,42058.7053717776,3.5724005491844073,1956.4308893733664,1
41,53856.84386011116,14040.820355894022,17.458310747084386,1,1,39949.97067517574,12.619842771838474,1932.705986479849,1
39,68166.86334293682,32545.180409590368,9.92365956690319,0,3,10946.240507398968,7.771374020988484,4282.563195181259,0
34,39758.60632808764,21760.695963207712,6.0376501931620945,0,1,40074.63510546605,4.189732854773374,2711.844249606609,1
27,35639.698849425724,9611.438904874822,3.295916930849584,3,1,53883.60522275596,0.0,2404.2153603374477,0
47,59037.35152926869,11147.57192820976,24.618560244383794,0,1,29117.522739620825,17.87422978714038,2676.4561027660584,1
46,65817.26712459815,12402.997288501865,17.153360902006963,0,2,11856.701602850044,11.01623636523692,3386.816236546364,1
21,60985.58163575753,21611.978840539963,0.29719346398903645,4,2,45749.176613656455,11.31537199844502,1968.5559716419004,0
39,40429.8328762481,31381.961329386533,18.015449571013868,1,2,61014.81775747572,16.094138527263127,2122.2350275030985,0
33,67194.72715764509,28524.23012799171,6.4585496970035825,1,2,14049.47453808784,8.120435061144306,3191.004312331695,1
28,41610.50331227858,22560.121821091285,0.0,1,2,30706.537331100604,13.762000256908765,1235.2496385586678,0
52,45612.3043938451,4683.552399425167,35.0,0,1,49622.80142796637,4.6071237112658565,3491.694656818362,1
44,38008.83655500396,4720.674860065588,17.842026604921106,1,2,32076.456869337355,10.687892664166036,1155.338238658796,1
49,78420.85027573656,23332.520212137635,28.240038668192607,2,1,500.0,3.84951646287647,2378.8098722821314,1
53,66401.58773849228,4545.289020671056,27.685374407954527,0,2,37981.51893814437,4.480706022578433,1161.0504141493948,1
65,65889.88076221972,15744.329789313957,35.0,0,1,12381.444546187817,7.485002877271381,1649.3735042590913,1
57,77449.8055805641,21041.50446186177,33.8181230156102,2,3,7126.993218107753,0.663005450201382,3767.900172744458,1
48,105627.68646829702,6624.060046373112,27.578075441258637,1,3,500.0,8.647121111873403,3540.0120864512487,1
60,24233.9301296172,7757.376656411365,30.120408301021186,0,1,51427.33127698225,5.440208950628655,3636.190069800294,1
42,41709.22154421205,17058.789354321812,18.218329937655167,0,0,14975.196257686328,0.0,1295.910544815435,1
65,43908.84848485857,23036.502875240538,35.0,2,1,36000.05124446169,4.711690571205384,1654.0494576185033,1
55,39685.246797111526,28615.18770413757,28.945978874898415,2,5,40421.17975042925,5.274726484233037,2905.8853119480186,0
50,35603.50154313317,24070.534347705518,29.869839359039894,0,1,32912.7418166736,11.26418232419121,3243.785741161413,1
61,49606.24484700342,18736.565949921944,35.0,1,0,35338.27403953149,8.425989762468888,1880.4376834112377,1
44,33101.13312479071,10538.052464429507,26.222708840516415,2,2,36858.86557319094,14.237361835115736,2078.9707557104703,1
53,61030.76261567343,7290.930041554808,35.0,1,2,32485.758359617088,9.600547978124133,1581.7871185472281,1
33,55930.569785715066,12891.229116708524,13.269476087035107,1,1,16317.12874231157,4.2301946488285695,4092.4207615233872,1
64,63658.5159657458,22099.355849805674,35.0,1,2,14711.931081271394,6.708203197617351,2172.539780851835,1
49,64139.112129488545,21366.23706627343,26.700974406403816,1,0,28110.33220483333,5.259759815442289,2628.163073251488,1
56,65854.12336168018,1000.0,28.423965099543224,1,1,27729.0471351177,9.439864280565846,2675.280142000365,1
41,48278.63913717012,10143.229717324972,22.502973062035636,0,2,37727.755183678346,7.299110737316137,3595.0584081264287,1
60,93180.58124740602,30045.07551606156,34.274474257935246,3,1,49829.701208972874,3.85720183020539,1742.7800918308317,1
24,59219.76009667776,18792.150478041396,3.497522428810017,1,2,36190.29649025083,7.043002355312573,3651.4347508035385,1
26,21475.274452753692,3829.9108689701407,4.81985560838279,2,2,15404.093055891102,9.305903327773793,1449.1513559404777,0
43,36957.23657620809,41558.211815981515,23.442372970682335,2,0,500.0,1.9678923084911055,3649.1482319999513,0
53,23670.946197499317,17710.582676852355,33.16782975746694,1,0,16159.130294172171,8.585043808223523,1056.230373405728,1
57,55312.02332472353,21843.33959313408,32.67535403740939,2,2,5799.173492522539,0.0,2505.899913318706,1
40,52807.50596703999,21995.247560451346,12.042614980710223,2,1,16853.300357505617,12.52785671570804,4062.8934995326044,0
50,46568.33743780976,14324.04533839814,25.547383782197535,1,1,34360.9857995738,9.635904053859868,3227.5304974210894,1
45,91196.67002320926,10724.263181786057,18.326224762131464,1,2,31519.02914109617,15.146415178108994,2979.118059777124,1
64,64881.691733384396,39216.749850659406,35.0,0,1,63447.19710488778,1.4170178011228707,1656.4263725382448,1
50,68069.77050603402,28032.058696177504,29.265574217396004,1,1,38695.46793747935,12.667258644082299,1938.6788802484784,1
39,38240.67721704215,26219.372011086765,20.58144547736234,0,1,64365.01109966463,11.67890031784065,3809.9562389280427,1
64,37015.39195604178,23762.891917182107,35.0,0,0,42872.50927181868,6.088839763960551,3025.105542131283,1
25,55662.49898374519,7966.826096383154,6.838227092609737,3,3,49542.72137949063,5.1167832347254665,3401.224322300508,1
65,58114.12851374006,30775.301917402736,35.0,1,0,23539.75911082275,1.574269717549818,2666.4144312326666,0
27,21586.39179193977,9568.673419882507,0.0,2,2,10658.83290007275,0.27095151138753515,2346.441664387863,0
33,51754.47358870839,20832.867981506457,18.08811609600105,1,2,21918.72196558417,3.2438284026348527,3289.9954674278883,0
57,55253.29749172309,1606.100945354312,30.77208864077216,1,2,29786.348447796023,0.7211217879852185,2833.417731010373,1
